IMG,QSN,TXT,OBJ,COL,CNT,OTH,,,,,,,,,,,,,,
VizWiz_train_00000215.jpg,What is this?,0,5,3,0,0
VizWiz_train_00000217.jpg,What is this an image of? ,1,5,0,0,0
VizWiz_train_00000220.jpg,What is this bottle?,5,5,0,0,0
VizWiz_train_00000221.jpg,What's this? Can you describe?,4,4,3,0,0
VizWiz_train_00000222.jpg,How much is that money?,3,3,1,3,0
VizWiz_train_00000224.jpg,What is this?,2,5,1,0,0
VizWiz_train_00000225.jpg,This is the display of a treadmill. Can you tell me the distance in miles please?,4,2,0,2,0
VizWiz_train_00000226.jpg,Is this my Windows or a Mac laptop?,0,5,0,0,0
VizWiz_train_00000230.jpg,what color is this?,0,3,5,0,0
VizWiz_train_00000231.jpg,Are you able to see the screen? What does it say?,3,5,4,0,0
VizWiz_train_00000232.jpg,What does this picture show?  Description full.,1,3,1,0,1
VizWiz_train_00000233.jpg,What's on the screen?,5,5,1,0,0
VizWiz_train_00000234.jpg,What does this list say?,4,2,2,0,0
VizWiz_train_00000235.jpg,what time is it ,3,2,0,1,0
VizWiz_train_00000236.jpg,What color are the shoes?,0,4,4,0,0
VizWiz_train_00000239.jpg,Number is displayed.,3,4,0,1,0
VizWiz_train_00000244.jpg,What is this?,4,5,0,0,0
VizWiz_train_00000245.jpg,What's this?,0,5,1,0,0
VizWiz_train_00000246.jpg,What brand of ,3,5,2,0,0
VizWiz_train_00000247.jpg,What's this?,0,5,0,0,0
VizWiz_train_00000249.jpg,What is this?,3,4,0,1,0
VizWiz_train_00000250.jpg,What kind of menu is this shown on the television?,5,3,2,0,0
VizWiz_train_00000251.jpg,What is this?,4,5,1,1,0
VizWiz_train_00000252.jpg,What is this?,4,5,1,0,0
VizWiz_train_00000253.jpg,What is this? What is this?,3,5,0,0,0
VizWiz_train_00000254.jpg,"What color, what color is this shirt?",0,3,5,0,0
VizWiz_train_00000255.jpg,What color is the candle? What color what color is the candle? What color is the candle?,0,3,5,0,0
VizWiz_train_00000256.jpg,What is in this bottle or what is the label on this bottle? Is it magnesium?,2,4,1,0,0
VizWiz_train_00000257.jpg,What are the instructions for taking this vitamin C?,5,3,1,1,0
VizWiz_train_00000258.jpg,Where am I?,4,4,0,0,0
VizWiz_train_00000260.jpg,When does this expire?,3,2,0,2,0
VizWiz_train_00000261.jpg,What color is this?,0,1,3,0,0
VizWiz_train_00000262.jpg,Could you please tell me what color these beads are?,1,4,5,0,0
VizWiz_train_00000264.jpg,What color is my sweater?,1,3,4,0,0
VizWiz_train_00000265.jpg,What is the expiration date? ,5,3,1,0,0
VizWiz_train_00000267.jpg,What kind of candy bar is this?,4,4,1,0,0
VizWiz_train_00000269.jpg,What do you see? What do you see?,3,5,1,0,0
VizWiz_train_00000270.jpg,What color is this car?,0,4,5,0,0
VizWiz_train_00000274.jpg,What is that? Or what is this?,1,5,0,0,0
VizWiz_train_00000277.jpg,please tell me what kind of car this is,3,4,0,0,0
VizWiz_train_00000278.jpg,is this shampoo or conditioner,4,4,1,0,0
VizWiz_train_00000279.jpg,Which book is the piano book? The one on the left or the right?,3,5,1,0,0
VizWiz_train_00000281.jpg,What does the temperature say? ,4,3,0,2,0
VizWiz_train_00000282.jpg,What is this a can of?,5,5,0,0,0
VizWiz_train_00000284.jpg,What kind of currency is this?,3,4,1,1,1
VizWiz_train_00000288.jpg,What color is this hair band?,0,5,5,0,0
VizWiz_train_00000289.jpg,What scent?,4,3,1,0,0
VizWiz_train_00000290.jpg,What color are these pants?,0,5,5,0,0
VizWiz_train_00000296.jpg,Is the name of this item showing and what is it?,4,5,1,0,0
VizWiz_train_00000300.jpg,What is this?,0,5,1,0,0
VizWiz_train_00000301.jpg,In this box.,4,5,1,0,0
VizWiz_train_00000305.jpg,What is this bottle?,5,5,1,0,0
VizWiz_train_00000306.jpg,What flavor dressing is this please?,5,3,0,0,0
VizWiz_train_00000307.jpg,What color is this magazine?,2,4,3,0,0
VizWiz_train_00000309.jpg,What is this snack?,5,5,0,0,0
VizWiz_train_00000310.jpg,What product is this?,4,4,1,0,0
VizWiz_train_00000311.jpg,What does this say?,3,4,1,3,0
VizWiz_train_00000312.jpg,What is this?,1,5,1,0,0
VizWiz_train_00000313.jpg,What is in front of me and the wall?,0,5,1,0,0
VizWiz_train_00000314.jpg,What color is cot?,0,5,5,0,0
VizWiz_train_00000315.jpg,What is this?,1,5,2,0,0
VizWiz_train_00000316.jpg,What is this? ,0,5,1,0,0
VizWiz_train_00000318.jpg,What is this?,0,5,2,0,0
VizWiz_train_00000319.jpg,What is this can?,4,5,1,0,0
VizWiz_train_00000321.jpg,What flavor are these?,4,4,1,0,0
VizWiz_train_00000322.jpg,What kind of granola bar is this?,3,5,0,0,0
VizWiz_train_00000323.jpg,What color is it?,2,5,4,0,0
VizWiz_train_00000324.jpg,Can you tell what flavor this drink is?,2,5,1,0,0
VizWiz_train_00000325.jpg,What is this and what is your favorite baseball team?,0,3,0,0,1
VizWiz_train_00000326.jpg,what shirt is this?,2,5,3,0,0
VizWiz_train_00000327.jpg,What kind of bottle of liquor is this? ,3,4,3,0,0
VizWiz_train_00000329.jpg,What is this?,0,4,1,0,0
VizWiz_train_00000330.jpg,Could you please tell me what color that is? Thank you.,0,2,4,0,0
VizWiz_train_00000332.jpg,What is this?,5,5,0,0,1
VizWiz_train_00000333.jpg,What color is this sweater?,0,4,4,0,1
VizWiz_train_00000334.jpg,What is inside this can?,2,5,1,0,1
VizWiz_train_00000335.jpg,What color are these three ties?,0,5,5,2,0
VizWiz_train_00000337.jpg,is the light on or off?,0,5,2,0,0
VizWiz_train_00000338.jpg,What video game is this?,3,2,1,0,0
VizWiz_train_00000339.jpg,What is this?,3,4,1,0,0
VizWiz_train_00000342.jpg,What kind of bar is this?,5,5,0,0,0
VizWiz_train_00000343.jpg,What is that?,1,5,3,1,0
VizWiz_train_00000344.jpg,What is a picture of?,1,5,1,0,0
VizWiz_train_00000345.jpg,"What's in front of me? It's whizzing around, sorry that didn't work as it did last time. Wanna try that again in a moment. It's whizzing around so it's picked up",3,5,1,0,0
VizWiz_train_00000348.jpg,What is it?,0,5,1,0,0
VizWiz_train_00000350.jpg,what kind of soda is this please you guys are doing a great job.,3,3,2,0,0
VizWiz_train_00000351.jpg,What is the date on this milk?,4,2,0,3,0
VizWiz_train_00000352.jpg,Are these my sunglasses or my reading glasses?,0,4,3,0,0
VizWiz_train_00000354.jpg,What is this?,4,5,1,0,0
VizWiz_train_00000355.jpg,What color is this bag?,0,3,5,0,0
VizWiz_train_00000357.jpg,What is this?,3,5,1,1,0
VizWiz_train_00000358.jpg,"We're trying this again.  Hopefully, someone can read the model number off of this label.  Appreciate it.  Thank you.",4,3,2,0,0
VizWiz_train_00000359.jpg,Hello there. Could you please tell me what flavor this is? Thank you.,4,3,3,0,0
VizWiz_train_00000360.jpg,What the scale says?,2,4,1,0,0
VizWiz_train_00000361.jpg,"What color is this? If it's gray, is it dark gray or light gray or medium gray?",0,2,4,0,0
VizWiz_train_00000362.jpg,Can you tell me what this is please? Thank you.,2,3,2,2,0
VizWiz_train_00000364.jpg,What is that?,2,5,0,0,0
VizWiz_train_00000366.jpg,Im hoping this time you can read the steps i took and the time.,4,3,1,2,0
VizWiz_train_00000367.jpg,What is this item?,1,4,2,0,0
VizWiz_train_00000368.jpg,Where on the screen is the uninstall button?,3,5,2,0,0
VizWiz_train_00000369.jpg,What is this? What is this?,4,4,0,0,0
VizWiz_train_00000370.jpg,Read me these instructions.,3,4,1,1,0
VizWiz_train_00000371.jpg,Who is this character?,1,5,1,0,0
VizWiz_train_00000373.jpg,Can you please tell me what kind of coffee this is?,4,5,1,0,0
VizWiz_train_00000374.jpg,Is this regular or decaffeinated coffee?,2,5,2,0,0
VizWiz_train_00000375.jpg,What is this?,0,5,1,1,0
VizWiz_train_00000377.jpg,What is this?,0,5,3,0,0
VizWiz_train_00000378.jpg,What is laying on this table?,0,5,1,0,0
VizWiz_train_00000379.jpg,What is this?,3,3,1,0,0
VizWiz_train_00000380.jpg,is this Iphone ,0,4,2,0,0
VizWiz_train_00000381.jpg,What's the sky look like in this photo?,0,5,4,0,1
VizWiz_train_00000382.jpg,I believe this is an______ .,0,5,0,0,0
VizWiz_train_00000384.jpg,What is this?,4,5,0,0,0
VizWiz_train_00000385.jpg,It's one?,0,4,0,2,1
VizWiz_train_00000386.jpg,What is the title of this book?,5,2,0,0,0
VizWiz_train_00000387.jpg,What is this?,2,4,2,0,0
VizWiz_train_00000388.jpg,Can you please tell me what this is?,2,4,0,0,0
VizWiz_train_00000390.jpg,What is this image?,2,5,1,0,0
VizWiz_train_00000393.jpg,What color are these pants please? Thank you.,1,3,5,0,1
VizWiz_train_00000395.jpg,What is this?,0,5,2,0,0
VizWiz_train_00000398.jpg,What is this?,1,5,0,0,0
VizWiz_train_00000399.jpg,It is broke.,0,3,0,0,1
VizWiz_train_00000400.jpg,What is this CD?,5,5,0,0,0
VizWiz_train_00000402.jpg,What kind of buns are these?,5,5,0,0,0
VizWiz_train_00000403.jpg,What is this?,0,5,1,0,0
VizWiz_train_00000404.jpg,Hello. Can someone please tell me what this is please? Many thanks and any instructions for us on the bottle? Thank you.,5,5,0,0,0
VizWiz_train_00000405.jpg,Can you describe this picture?,0,5,3,0,0
VizWiz_train_00000407.jpg,I want to know about this medicine. When is it expired? ,4,4,1,1,0
VizWiz_train_00000408.jpg,What kind of milk is this please? ,2,5,2,0,1
VizWiz_train_00000409.jpg,What is in this picture?,0,5,1,1,0
VizWiz_train_00000411.jpg,What is this?,0,5,1,0,0
VizWiz_train_00000412.jpg,What is this?,2,5,0,0,0
VizWiz_train_00000413.jpg,Can you give me a description of this shirt?,1,4,2,0,0
VizWiz_train_00000416.jpg,What does this say?,5,3,0,0,0
VizWiz_train_00000417.jpg,Please describe to me what you see in this shot. Thank you. ,2,5,2,1,0
VizWiz_train_00000420.jpg,What is this meal?,2,5,2,0,0
VizWiz_train_00000421.jpg,What color is this shirt?,0,3,5,0,0
VizWiz_train_00000422.jpg,What is this?,4,4,3,0,0
VizWiz_train_00000423.jpg,What is this?,5,4,1,0,1
VizWiz_train_00000424.jpg,is battery acid or what or atleast what kind of bottle is it?,4,4,0,0,0
VizWiz_train_00000426.jpg,What is printed on the bandanna?,0,5,1,0,0
VizWiz_train_00000427.jpg,Is this whipped cream? Is it edible?,5,4,0,0,0
VizWiz_train_00000428.jpg,"What kind of vitamins are these, please? ",4,3,1,0,0
VizWiz_train_00000429.jpg,What's in this bottle please?,4,4,1,0,0
VizWiz_train_00000436.jpg,Specifically what kind of card is this and is this right side up or upside down? Thank you.,2,5,1,1,0
VizWiz_train_00000438.jpg,What color is that?,0,3,5,0,0
VizWiz_train_00000439.jpg,What is this item?,0,5,1,0,0
VizWiz_train_00000443.jpg,What is the color of these glasses?,1,5,4,0,0
VizWiz_train_00000444.jpg,Do the clouds look like they're building up for a big storm?,0,5,2,0,0
VizWiz_train_00000445.jpg,Which one of these is the sugar bag?,4,5,3,0,0
VizWiz_train_00000446.jpg,What is it?,2,4,3,0,1
VizWiz_train_00000447.jpg,What kind of wine is this?,4,4,0,0,0
VizWiz_train_00000449.jpg,What color is the shirt?,0,4,5,0,0
VizWiz_train_00000450.jpg,What is in this jar?,4,5,0,0,0
VizWiz_train_00000451.jpg,"Excuse me, tell me what you can see exactly in this picture?",0,5,1,0,0
VizWiz_train_00000452.jpg,What is this?,4,5,1,0,0
VizWiz_train_00000453.jpg,Where is my black braille book and is this the flowered blanket you're talking about?,0,4,4,0,0
VizWiz_train_00000459.jpg,What kind of pattern and the color the shirt is this?,0,3,3,0,1
VizWiz_train_00000461.jpg,What do the grey clouds in the sky look like?,0,4,4,0,1
VizWiz_train_00000462.jpg,What movie is this?,2,5,1,0,0
VizWiz_train_00000464.jpg,Could you please tell me what color this is?  Thank you.,0,2,5,0,0
VizWiz_train_00000465.jpg,"What is this, and what is it's color, and what shape is it, and where does it belong?",2,5,5,0,0
VizWiz_train_00000466.jpg,What color is this sweater?,0,3,4,0,0
VizWiz_train_00000467.jpg,"Is this a taxi receipt, and if yes, can you tell how much for?",2,4,2,0,0
VizWiz_train_00000468.jpg,What does this look like and what color is it,0,5,5,0,0
VizWiz_train_00000469.jpg,Hi could you tell me what color you think these tiles are please? Thank you. ,0,4,5,0,0
VizWiz_train_00000470.jpg,Which one is red color? Is it on my left or my right?,0,3,4,1,1
VizWiz_train_00000471.jpg,What brand is this?,4,3,0,0,0
VizWiz_train_00000472.jpg,>What is it?,0,5,2,0,0
VizWiz_train_00000473.jpg,What is it?,3,5,0,4,0
VizWiz_train_00000475.jpg,What is this?,4,5,0,0,0
VizWiz_train_00000476.jpg,What is this?,3,3,0,1,0
VizWiz_train_00000477.jpg,What is this message?,4,3,1,0,0
VizWiz_train_00000480.jpg,Can you tell what type of soup this is?,4,4,0,0,0
VizWiz_train_00000485.jpg,What kind of cologne is this?,4,4,1,0,0
VizWiz_train_00000486.jpg,Describe what you see in this photo.,0,4,2,0,0
VizWiz_train_00000487.jpg,What type of soup is this?,4,4,1,0,0
VizWiz_train_00000488.jpg,Is this a beer can?,2,5,1,0,0
VizWiz_train_00000489.jpg,"This is a box of pudding mix, period. Can you tell me if it is chocolate or vanilla, and if it is sugar free?",5,5,2,0,0
VizWiz_train_00000491.jpg,Can you tell what this is?,4,3,1,0,0
VizWiz_train_00000492.jpg,Can you tell what is in this bag or if there's anything in print that you can read?,5,4,0,0,0
VizWiz_train_00000493.jpg,What is this?,2,4,1,0,0
VizWiz_train_00000494.jpg,What color is it?,0,2,5,0,0
VizWiz_train_00000495.jpg,Is this bottle?,0,2,1,0,0
VizWiz_train_00000497.jpg,What kind of a can is this?,5,5,0,0,0
VizWiz_train_00000498.jpg,Is the directions in this kitchen?,3,5,0,0,0
VizWiz_train_00000499.jpg,What is this?,0,5,2,0,0
VizWiz_train_00000500.jpg,What is this item?,2,4,2,0,0
VizWiz_train_00000502.jpg,What is this?,1,5,1,0,0
VizWiz_train_00000503.jpg,Can you tell me what this paper is?,5,4,0,0,0
VizWiz_train_00000504.jpg,How clear is this text? ,4,1,0,0,1
VizWiz_train_00000507.jpg,What does it say?,2,2,1,1,0
VizWiz_train_00000509.jpg,What color are these pair of pants?,1,3,5,0,0
VizWiz_train_00000510.jpg,What color is my jacket?,0,3,5,0,0
VizWiz_train_00000511.jpg,What is this?,1,5,1,0,0
VizWiz_train_00000512.jpg,What color is this fan?,0,5,4,0,0
VizWiz_train_00000513.jpg,What color is this shirt?,0,1,5,0,0
VizWiz_train_00000514.jpg,What does he look like?,0,5,4,0,0
VizWiz_train_00000515.jpg,Which can has the refried beans? The one on the left or the one on the right?,4,5,1,0,0
VizWiz_train_00000518.jpg,What flavor is this?,4,4,0,0,0
VizWiz_train_00000519.jpg,What do you see in this picture?,1,5,1,0,0
VizWiz_train_00000520.jpg,Do you know how to take the sim off on this phone? This is Galaxy Nexus.,2,5,1,0,0
VizWiz_train_00000521.jpg,What is this?,3,4,3,0,0
VizWiz_train_00000523.jpg,What is this item?,0,4,2,0,0
VizWiz_train_00000524.jpg,What is all that? ,3,5,2,0,0
VizWiz_train_00000525.jpg,What type of insect is this?,0,5,3,0,0
VizWiz_train_00000526.jpg,How much money is this?,3,3,1,3,0
VizWiz_train_00000527.jpg,Can you tell what size these jeans are? Thank you. ,4,3,1,1,0
VizWiz_train_00000529.jpg,What color are these pants?,0,4,5,0,0
VizWiz_train_00000530.jpg,What is this?,0,5,2,0,0
VizWiz_train_00000531.jpg,What is this item?,3,4,0,0,0
VizWiz_train_00000532.jpg,What is this item?,1,5,2,1,0
VizWiz_train_00000534.jpg,What is the color?,0,2,5,0,0
VizWiz_train_00000535.jpg,What does my screen say?,5,5,0,0,0
VizWiz_train_00000540.jpg,What is the title of the book?,5,5,0,0,0
VizWiz_train_00000541.jpg,What kind of item is this? Mini fans.,0,5,2,0,0
VizWiz_train_00000543.jpg,What color is that please?,0,2,3,0,0
VizWiz_train_00000544.jpg,What kind of dog is this?,0,5,4,0,0
VizWiz_train_00000545.jpg,What is this?,1,5,1,0,0
VizWiz_train_00000546.jpg,What is this?,0,5,1,0,0
VizWiz_train_00000547.jpg,The sky look like?,1,4,4,0,0
VizWiz_train_00000548.jpg,What's in the can?,4,5,0,0,0
VizWiz_train_00000550.jpg,What is this object?,0,3,0,0,0
VizWiz_train_00000551.jpg,What color are the clouds and what do they look like in the sky?,0,5,5,0,0
VizWiz_train_00000552.jpg,Can you tell me what flavor coffee this is?,3,5,1,0,0
VizWiz_train_00000555.jpg,Please describe this.,0,5,4,2,0
VizWiz_train_00000556.jpg,What is this?,5,5,1,0,0
VizWiz_train_00000557.jpg,Can you say what's on this label?  Thank you.,5,2,0,1,0
VizWiz_train_00000558.jpg,What is this product? ,4,5,0,0,0
VizWiz_train_00000559.jpg,What is this?,0,4,0,0,0
VizWiz_train_00000561.jpg,These that.  What is that?,5,5,0,0,0
VizWiz_train_00000562.jpg,What is it?,0,4,1,0,0
VizWiz_train_00000563.jpg,What does this say?,4,5,0,0,0
VizWiz_train_00000564.jpg,What is in this box?,3,2,1,0,0
VizWiz_train_00000565.jpg,Hey. I'm hoping in this picture you can tell if my washing machine cycle is set to normal or set to permanent press or towels or sanitize or some other cycle. ,5,4,0,0,0
VizWiz_train_00000567.jpg,What's the number and,2,3,0,2,0
VizWiz_train_00000569.jpg,What is this picture of?,0,5,1,0,0
VizWiz_train_00000570.jpg,What is this item?,0,5,3,0,0
VizWiz_train_00000571.jpg,What brand is this coffee?,4,3,1,1,0
VizWiz_train_00000572.jpg,Is this color blue? If so what shade of blue if you could describe it.,0,4,5,0,0
